Date,Temperature,Humidity,Operator,Measure1,Measure2,Measure3,Measure4,Measure5,Measure6,Measure7,Measure8,Measure9,Measure10,Measure11,Measure12,Measure13,Measure14,Measure15,Hours Since Previous Failure,Failure,﻿Date.year,﻿Date.month,﻿Date.day-of-month,﻿Date.day-of-week,﻿Date.hour,﻿Date.minute,﻿Date.second
2016-04-25 19:00:00,68,84,Operator6,789,2,0,658,1939,294,1153,828,254,1112,1388,1364,1125,287,1549,350,No,2016,4,25,1,19,0,0
2016-04-25 20:00:00,66,88,Operator6,1849,3,2,856,212,1481,485,414,747,1941,539,401,1665,1796,655,351,No,2016,4,25,1,20,0,0
2016-04-25 21:00:00,64,82,Operator6,1686,3,2,1273,281,1797,542,284,1159,798,478,306,822,1665,1354,352,No,2016,4,25,1,21,0,0
2016-04-25 22:00:00,60,84,Operator6,1699,2,2,540,1239,694,273,453,1059,1580,1802,539,1288,576,521,353,No,2016,4,25,1,22,0,0
2016-04-25 23:00:00,62,80,Operator6,1448,1,2,1628,1106,1014,658,1959,1487,1233,1940,1453,890,1289,1472,354,No,2016,4,25,1,23,0,0
2016-04-26 00:00:00,66,88,Operator7,1018,3,1,1352,1992,1628,918,203,476,1663,527,550,1981,1926,631,355,No,2016,4,26,2,0,0,0
2016-04-26 01:00:00,65,85,Operator7,1399,0,1,504,1582,316,212,427,1999,1265,449,688,1197,1474,1113,356,No,2016,4,26,2,1,0,0
2016-04-26 02:00:00,60,85,Operator7,532,1,0,727,1718,483,1298,229,947,1521,1138,232,1250,877,422,357,No,2016,4,26,2,2,0,0
2016-04-26 03:00:00,62,86,Operator7,795,0,2,319,333,1966,1492,516,1308,339,898,551,1989,1863,1442,358,No,2016,4,26,2,3,0,0
2016-04-26 04:00:00,61,79,Operator7,1245,3,1,962,501,1163,929,1431,1177,1540,1099,475,878,858,397,359,No,2016,4,26,2,4,0,0
2016-04-26 05:00:00,67,85,Operator7,1282,1,2,532,556,806,2005,806,588,260,1669,1862,758,1385,1846,360,No,2016,4,26,2,5,0,0
2016-04-26 06:00:00,63,78,Operator7,344,1,1,1168,1603,156,229,1326,832,197,1931,544,1388,1815,1472,361,No,2016,4,26,2,6,0,0
2016-04-26 07:00:00,66,84,Operator7,810,1,0,1590,1061,669,851,666,1005,1010,1456,679,1038,1807,378,362,No,2016,4,26,2,7,0,0
2016-04-26 08:00:00,60,87,Operator2,1061,0,0,358,1915,1575,1803,1326,1356,582,1566,1645,1853,533,1783,363,No,2016,4,26,2,8,0,0
2016-04-26 09:00:00,62,83,Operator2,773,0,0,1143,658,1493,1386,522,1039,719,1374,1257,1967,1937,1142,364,No,2016,4,26,2,9,0,0
2016-04-26 10:00:00,63,83,Operator2,1842,2,0,174,1112,1986,1493,682,1149,1267,1903,457,1301,960,499,365,No,2016,4,26,2,10,0,0
2016-04-26 11:00:00,66,88,Operator2,1845,0,2,1936,1926,474,1497,1526,1030,282,1090,2008,1228,710,1735,366,No,2016,4,26,2,11,0,0
2016-04-26 12:00:00,63,86,Operator2,746,3,0,1837,603,1926,1514,1624,767,558,845,1221,1918,195,1082,367,No,2016,4,26,2,12,0,0
2016-04-26 13:00:00,68,85,Operator2,1393,3,0,2001,1592,1115,1564,1448,1843,934,1282,1272,1080,568,807,368,No,2016,4,26,2,13,0,0
2016-04-26 14:00:00,61,78,Operator2,359,0,0,161,1050,285,313,488,838,1066,244,366,767,1876,595,369,No,2016,4,26,2,14,0,0
2016-04-26 15:00:00,66,86,Operator2,1587,1,1,480,1690,1972,864,1954,470,1440,532,1819,969,753,1939,370,No,2016,4,26,2,15,0,0
2016-04-26 16:00:00,65,86,Operator8,1876,0,0,955,1423,1604,1466,1501,1871,616,1700,1642,1639,646,896,371,No,2016,4,26,2,16,0,0
2016-04-26 17:00:00,60,82,Operator8,1093,3,0,1794,227,1632,816,1198,1652,215,1455,880,1494,1409,1614,372,No,2016,4,26,2,17,0,0
2016-04-26 18:00:00,67,77,Operator8,315,2,0,512,894,1067,1587,402,759,1787,243,1716,434,1280,377,373,No,2016,4,26,2,18,0,0
2016-04-26 19:00:00,64,82,Operator8,157,2,2,587,1603,1838,311,330,1859,1407,794,955,207,396,1626,374,No,2016,4,26,2,19,0,0
2016-04-26 20:00:00,60,88,Operator8,1162,0,1,1487,1825,1827,1911,1302,1383,1216,1986,1067,1007,1589,278,375,No,2016,4,26,2,20,0,0
2016-04-26 21:00:00,61,80,Operator8,1323,0,2,1577,884,652,1046,692,1479,1902,969,1478,1058,1689,772,376,No,2016,4,26,2,21,0,0
2016-04-26 22:00:00,61,78,Operator8,1115,1,0,791,1989,1983,757,1164,1737,755,1011,925,1870,1296,1910,377,No,2016,4,26,2,22,0,0
2016-04-26 23:00:00,67,77,Operator8,1106,3,2,1486,294,1440,1701,1361,1436,490,1824,1109,1513,1700,945,378,No,2016,4,26,2,23,0,0
2016-04-27 00:00:00,63,87,Operator1,1531,0,2,877,1930,1218,1109,1198,176,161,360,681,1059,1081,1475,379,No,2016,4,27,3,0,0,0
2016-04-27 01:00:00,62,85,Operator1,708,3,0,1260,1748,769,394,1538,1340,1223,973,917,1835,871,1307,380,No,2016,4,27,3,1,0,0
2016-04-27 02:00:00,60,84,Operator1,1881,1,2,1926,1006,1805,520,397,908,1822,208,486,1343,321,710,381,No,2016,4,27,3,2,0,0
2016-04-27 03:00:00,63,83,Operator1,1684,2,1,883,1281,1165,1253,1271,1682,873,203,1506,550,807,766,382,No,2016,4,27,3,3,0,0
2016-04-27 04:00:00,63,84,Operator1,1813,2,2,692,956,541,1439,1822,1627,863,1519,613,1528,999,1063,383,No,2016,4,27,3,4,0,0
2016-04-27 05:00:00,61,86,Operator1,875,0,0,1060,255,693,339,300,767,1996,1761,503,249,1493,1808,384,No,2016,4,27,3,5,0,0
2016-04-27 06:00:00,67,83,Operator1,613,0,1,1328,1643,204,517,324,882,1764,1527,1389,1699,1106,1805,385,No,2016,4,27,3,6,0,0
2016-04-27 07:00:00,68,78,Operator1,1919,3,0,1467,990,2003,503,1610,968,379,738,1273,734,1547,157,386,No,2016,4,27,3,7,0,0
2016-04-27 08:00:00,62,80,Operator3,1956,0,1,1367,1347,1126,1698,804,567,592,1266,1226,171,1346,1001,387,No,2016,4,27,3,8,0,0
2016-04-27 09:00:00,63,78,Operator3,1188,2,1,875,328,1852,944,2004,1454,1931,952,583,1823,1658,932,388,Yes,2016,4,27,3,9,0,0
2016-04-27 10:00:00,65,78,Operator3,580,3,2,917,871,495,567,248,1674,185,922,1440,842,684,534,1,No,2016,4,27,3,10,0,0
2016-04-27 11:00:00,66,78,Operator3,549,1,0,1562,732,1302,1629,617,1025,907,1152,1920,826,1717,643,2,No,2016,4,27,3,11,0,0
2016-04-27 12:00:00,68,77,Operator3,1698,2,2,234,1586,901,1744,1447,1668,799,1030,1193,1366,1496,1945,3,No,2016,4,27,3,12,0,0
2016-04-27 13:00:00,63,79,Operator3,1541,0,2,1240,936,684,196,1571,1289,1488,1205,642,1724,171,212,4,No,2016,4,27,3,13,0,0
2016-04-27 14:00:00,60,88,Operator3,991,1,0,565,428,1349,306,439,269,1566,910,876,1571,759,1105,5,No,2016,4,27,3,14,0,0
2016-04-27 15:00:00,68,88,Operator3,823,2,0,1469,287,1921,727,1621,808,1839,938,235,641,1255,319,6,No,2016,4,27,3,15,0,0
2016-04-27 16:00:00,60,84,Operator5,648,3,0,862,638,1684,860,1156,1854,1444,1916,395,309,1737,1762,7,No,2016,4,27,3,16,0,0
2016-04-27 17:00:00,68,85,Operator5,1735,3,0,1074,1999,775,1071,1318,530,985,1583,1027,156,1298,1896,8,No,2016,4,27,3,17,0,0
2016-04-27 18:00:00,65,78,Operator5,1596,3,0,1981,644,672,627,725,1390,517,614,1314,805,1207,565,9,No,2016,4,27,3,18,0,0
2016-04-27 19:00:00,68,80,Operator5,186,3,0,915,1779,1631,1585,507,1356,851,1873,1217,522,429,1481,10,No,2016,4,27,3,19,0,0
2016-04-27 20:00:00,61,81,Operator5,516,0,2,1382,1589,1967,1951,509,441,1901,1328,1320,1680,711,427,11,No,2016,4,27,3,20,0,0
2016-04-27 21:00:00,61,82,Operator5,1223,2,1,1942,1084,1097,839,1720,1830,1911,1161,1836,1548,548,1041,12,No,2016,4,27,3,21,0,0
2016-04-27 22:00:00,68,79,Operator5,548,1,1,1697,530,286,1064,367,1514,1421,1401,523,1959,292,747,13,No,2016,4,27,3,22,0,0
2016-04-27 23:00:00,63,82,Operator5,1565,2,1,218,1510,823,1810,1636,1690,808,2007,1895,1367,242,1816,14,No,2016,4,27,3,23,0,0
2016-04-28 00:00:00,65,78,Operator2,1550,3,2,457,882,249,1817,716,389,988,1607,1947,1670,545,941,15,No,2016,4,28,4,0,0,0
2016-04-28 01:00:00,68,83,Operator2,958,0,0,1013,510,647,410,1997,1406,1653,1437,1323,1841,1835,1590,16,No,2016,4,28,4,1,0,0
2016-04-28 02:00:00,67,86,Operator2,1026,0,0,1746,198,440,1763,1799,1625,938,1957,946,1765,1289,1122,17,No,2016,4,28,4,2,0,0
2016-04-28 03:00:00,65,82,Operator2,325,0,1,535,1377,1457,1761,660,917,472,2005,1597,1387,521,308,18,No,2016,4,28,4,3,0,0
2016-04-28 04:00:00,60,79,Operator2,1205,0,2,1965,924,1861,776,1520,885,2003,1808,1089,555,799,263,19,No,2016,4,28,4,4,0,0
2016-04-28 05:00:00,67,86,Operator2,1487,3,1,1418,1812,193,621,538,459,1236,254,324,1823,1440,305,20,No,2016,4,28,4,5,0,0
2016-04-28 06:00:00,61,80,Operator2,296,3,1,445,913,811,512,1686,1153,763,1760,1964,1851,586,1300,21,No,2016,4,28,4,6,0,0
2016-04-28 07:00:00,60,80,Operator2,1097,3,0,1086,805,373,825,1377,1158,783,1349,416,301,1203,522,22,No,2016,4,28,4,7,0,0
2016-04-28 08:00:00,68,87,Operator4,682,0,2,425,185,673,1554,758,321,1440,1283,394,1651,1176,1483,23,No,2016,4,28,4,8,0,0
2016-04-28 09:00:00,67,87,Operator4,1832,1,0,1503,1081,1923,1661,453,872,515,1266,1492,1488,708,333,24,No,2016,4,28,4,9,0,0
2016-04-28 10:00:00,66,83,Operator4,1344,3,0,1221,1609,1387,821,703,1659,338,520,1448,686,1385,1219,25,No,2016,4,28,4,10,0,0
2016-04-28 11:00:00,68,83,Operator4,1921,3,2,655,1298,1501,1620,1122,1271,1625,1335,315,1768,424,288,26,No,2016,4,28,4,11,0,0
2016-04-28 12:00:00,60,77,Operator4,433,1,0,169,619,952,1229,1884,813,1453,246,1399,1545,1560,1223,27,No,2016,4,28,4,12,0,0
2016-04-28 13:00:00,67,84,Operator4,436,1,0,1505,726,1699,569,345,2009,1158,751,517,1431,1263,332,28,No,2016,4,28,4,13,0,0
2016-04-28 14:00:00,68,81,Operator4,1268,0,2,831,1340,1970,1227,1603,882,864,1882,884,213,1757,884,29,No,2016,4,28,4,14,0,0
2016-04-28 15:00:00,65,85,Operator4,777,1,0,654,277,1974,757,354,1012,660,298,433,1406,1342,1411,30,No,2016,4,28,4,15,0,0
2016-04-28 16:00:00,62,84,Operator6,1840,1,1,1525,561,1942,1156,1513,1960,574,680,685,1221,507,892,31,No,2016,4,28,4,16,0,0
2016-04-28 17:00:00,61,86,Operator6,278,0,1,639,435,380,1600,2004,1816,1236,461,1301,735,213,1392,32,No,2016,4,28,4,17,0,0
2016-04-28 18:00:00,60,78,Operator6,1361,3,2,1418,1087,427,1730,1715,1207,496,842,1718,567,963,585,33,No,2016,4,28,4,18,0,0
2016-04-28 19:00:00,65,79,Operator6,873,2,0,609,1978,412,1676,157,1930,1845,1091,1488,1397,1063,930,34,No,2016,4,28,4,19,0,0
2016-04-28 20:00:00,62,77,Operator6,1647,3,0,646,848,639,1560,1133,386,1309,1546,274,623,1778,1370,35,No,2016,4,28,4,20,0,0
2016-04-28 21:00:00,64,84,Operator6,604,0,0,536,1112,1714,1133,312,1302,1573,765,1979,1586,941,907,36,No,2016,4,28,4,21,0,0
2016-04-28 22:00:00,68,87,Operator6,1128,3,1,1960,778,202,1670,1097,444,922,253,659,1060,866,488,37,No,2016,4,28,4,22,0,0
2016-04-28 23:00:00,60,77,Operator6,177,0,1,1689,418,327,1276,1262,1119,1180,1671,737,567,1931,896,38,No,2016,4,28,4,23,0,0
2016-04-29 00:00:00,64,84,Operator7,2009,2,0,493,642,418,999,1246,705,804,1975,1180,873,508,647,39,No,2016,4,29,5,0,0,0
2016-04-29 01:00:00,60,86,Operator7,1731,3,2,796,889,1694,1561,855,410,460,930,1189,286,1840,402,40,No,2016,4,29,5,1,0,0
2016-04-29 02:00:00,65,85,Operator7,1356,2,1,758,903,1595,631,1469,224,1136,1914,346,811,882,937,41,No,2016,4,29,5,2,0,0
2016-04-29 03:00:00,68,81,Operator7,1296,2,0,1729,946,719,1701,1850,1415,1509,770,2006,922,1169,1330,42,No,2016,4,29,5,3,0,0
2016-04-29 04:00:00,66,82,Operator7,1051,2,1,707,422,786,1533,1296,731,893,334,1694,221,626,852,43,No,2016,4,29,5,4,0,0
2016-04-29 05:00:00,62,78,Operator7,1445,3,1,472,1704,296,288,246,1526,1940,818,1070,208,1543,1594,44,No,2016,4,29,5,5,0,0
2016-04-29 06:00:00,60,77,Operator7,1402,2,2,1492,709,1089,1884,988,1078,400,1730,854,753,1062,1485,45,No,2016,4,29,5,6,0,0
2016-04-29 07:00:00,67,88,Operator7,1494,0,1,1793,1703,1287,1896,1123,1707,1562,168,1176,1790,842,572,46,No,2016,4,29,5,7,0,0
2016-04-29 08:00:00,65,84,Operator2,1834,3,1,757,1551,816,389,411,1294,334,1669,973,1346,1990,1422,47,No,2016,4,29,5,8,0,0
2016-04-29 09:00:00,66,87,Operator2,1210,1,1,1666,1598,1662,1214,1151,1618,1776,309,527,1842,913,842,48,No,2016,4,29,5,9,0,0
2016-04-29 10:00:00,65,81,Operator2,1765,3,1,1684,1182,251,687,350,1394,1322,1070,327,679,1478,490,49,No,2016,4,29,5,10,0,0
2016-04-29 11:00:00,67,85,Operator2,1976,0,1,1639,1047,1848,1599,275,952,304,1635,682,169,369,1122,50,No,2016,4,29,5,11,0,0
2016-04-29 12:00:00,63,80,Operator2,1888,0,0,1275,1034,911,1218,617,1065,879,1012,1146,600,1159,1438,51,No,2016,4,29,5,12,0,0
2016-04-29 13:00:00,61,77,Operator2,1717,0,2,1356,1640,375,653,412,1082,313,218,1981,1376,1979,675,52,No,2016,4,29,5,13,0,0
2016-04-29 14:00:00,66,83,Operator2,1448,0,1,665,1863,1238,1050,746,646,780,1981,371,285,967,197,53,No,2016,4,29,5,14,0,0
2016-04-29 15:00:00,64,78,Operator2,292,2,0,234,1644,945,1860,266,1190,831,1024,912,1459,1856,1223,54,No,2016,4,29,5,15,0,0
2016-04-29 16:00:00,63,75,Operator8,1615,1,0,1351,298,417,1389,1334,866,753,611,1619,591,1908,1736,55,No,2016,4,29,5,16,0,0
2016-04-29 17:00:00,62,87,Operator8,194,0,2,171,1837,782,516,1352,471,2004,1051,570,1199,309,1559,56,No,2016,4,29,5,17,0,0
2016-04-29 18:00:00,68,87,Operator8,1274,3,0,1607,1563,1338,399,1628,185,1640,724,983,1137,853,282,57,No,2016,4,29,5,18,0,0
2016-04-29 19:00:00,67,84,Operator8,258,0,2,934,1832,1487,1153,1735,1423,1709,423,1983,1083,1032,1116,58,No,2016,4,29,5,19,0,0
2016-04-29 20:00:00,63,77,Operator8,1750,0,1,1301,338,1099,239,1618,1477,477,312,415,171,812,1989,59,No,2016,4,29,5,20,0,0
2016-04-29 21:00:00,62,85,Operator8,1882,0,1,747,1227,560,1062,1472,1689,1750,817,206,1164,415,1897,60,No,2016,4,29,5,21,0,0
2016-04-29 22:00:00,64,81,Operator8,738,1,1,1154,1336,1001,1004,999,532,933,1093,1959,1351,800,848,61,No,2016,4,29,5,22,0,0
2016-04-29 23:00:00,64,86,Operator8,1807,1,1,935,1241,229,1597,609,1835,1582,313,252,1862,1107,1383,62,No,2016,4,29,5,23,0,0
2016-04-30 00:00:00,62,79,Operator1,1156,3,1,1601,1292,1635,1014,323,610,1217,1550,1089,532,683,1096,63,No,2016,4,30,6,0,0,0
2016-04-30 01:00:00,68,87,Operator1,1447,0,2,1255,529,551,874,355,1916,234,1269,1772,1956,733,1710,64,No,2016,4,30,6,1,0,0
2016-04-30 02:00:00,62,79,Operator1,1371,1,1,678,1413,1399,665,1158,1689,230,1729,1805,663,1415,1549,65,No,2016,4,30,6,2,0,0
2016-04-30 03:00:00,67,86,Operator1,1263,3,2,974,1427,1578,1496,1390,697,609,1497,1590,1575,889,1111,66,No,2016,4,30,6,3,0,0
2016-04-30 04:00:00,68,83,Operator1,1570,0,0,939,576,1366,875,1727,982,181,272,1528,552,731,673,67,No,2016,4,30,6,4,0,0
2016-04-30 05:00:00,60,88,Operator1,387,2,0,976,999,1241,1736,1154,933,1672,1530,1836,1670,535,1282,68,No,2016,4,30,6,5,0,0
2016-04-30 06:00:00,60,81,Operator1,1862,1,1,1920,385,1655,1614,284,494,453,988,384,569,1176,1753,69,No,2016,4,30,6,6,0,0
2016-04-30 07:00:00,66,82,Operator1,376,3,1,207,623,261,1052,438,1384,1782,1146,1442,1977,1964,751,70,No,2016,4,30,6,7,0,0
2016-04-30 08:00:00,60,80,Operator3,1955,0,1,1122,1594,781,560,385,1497,215,384,867,1758,1112,1968,71,No,2016,4,30,6,8,0,0
2016-04-30 09:00:00,60,84,Operator3,803,1,2,747,1783,1947,400,928,1071,896,1142,865,763,758,1802,72,No,2016,4,30,6,9,0,0
2016-04-30 10:00:00,66,77,Operator3,1424,1,1,1906,721,187,1522,1025,1522,463,1603,1790,465,1561,1163,73,No,2016,4,30,6,10,0,0
2016-04-30 11:00:00,63,79,Operator3,1108,0,0,1946,1886,1177,720,1715,848,1595,1756,609,315,870,1066,74,No,2016,4,30,6,11,0,0
2016-04-30 12:00:00,65,86,Operator3,1483,2,1,774,766,1196,1629,1329,1370,1540,1785,1739,902,1659,300,75,No,2016,4,30,6,12,0,0
2016-04-30 13:00:00,65,85,Operator3,1610,2,1,858,570,1318,1350,877,552,1939,326,1404,1104,1002,1886,76,No,2016,4,30,6,13,0,0
2016-04-30 14:00:00,67,86,Operator3,271,0,2,1189,1071,1336,984,1200,1506,1772,738,641,1608,1394,948,77,No,2016,4,30,6,14,0,0
2016-04-30 15:00:00,63,77,Operator3,1372,3,0,1146,798,847,1831,229,369,282,1150,1875,451,1845,477,78,No,2016,4,30,6,15,0,0
2016-04-30 16:00:00,64,77,Operator5,272,1,0,1099,2008,266,235,372,165,459,664,1944,340,1830,1955,79,No,2016,4,30,6,16,0,0
2016-04-30 17:00:00,64,86,Operator5,1321,3,0,1152,727,1792,347,1775,751,739,1730,368,251,2004,623,80,No,2016,4,30,6,17,0,0
2016-04-30 18:00:00,65,85,Operator5,1333,2,0,759,745,933,1097,1800,1179,473,1029,1544,780,547,1499,81,No,2016,4,30,6,18,0,0
2016-04-30 19:00:00,63,86,Operator5,1456,3,1,1333,1282,461,1475,1406,1976,338,1917,1355,850,553,1805,82,No,2016,4,30,6,19,0,0
2016-04-30 20:00:00,68,77,Operator5,774,0,1,752,1673,1894,1953,1061,1275,1083,2003,552,520,252,416,83,No,2016,4,30,6,20,0,0
2016-04-30 21:00:00,62,78,Operator5,1593,1,1,159,990,799,1837,1001,1620,866,1490,877,1655,1099,914,84,No,2016,4,30,6,21,0,0
2016-04-30 22:00:00,62,78,Operator5,797,1,0,779,1556,1622,1227,1392,1514,1329,1893,211,1056,635,1443,85,No,2016,4,30,6,22,0,0
2016-04-30 23:00:00,61,85,Operator5,1292,0,0,207,596,444,1668,1152,1261,1265,1459,506,1827,988,390,86,No,2016,4,30,6,23,0,0
2016-05-01 00:00:00,68,88,Operator2,1581,3,0,1667,781,1662,1558,1724,581,1830,757,1118,588,1211,1270,87,No,2016,5,1,7,0,0,0
2016-05-01 01:00:00,67,77,Operator2,522,1,2,911,395,184,807,1232,877,1953,1460,1359,852,430,1068,88,No,2016,5,1,7,1,0,0
2016-05-01 02:00:00,63,86,Operator2,471,3,1,1892,1760,792,660,1252,815,629,170,1606,724,1032,1485,89,No,2016,5,1,7,2,0,0
2016-05-01 03:00:00,61,81,Operator2,295,3,1,1057,1101,1100,379,688,479,803,1272,1894,1940,1600,1240,90,No,2016,5,1,7,3,0,0
2016-05-01 04:00:00,67,88,Operator2,641,0,2,1415,1558,1297,1687,1347,1212,315,772,1494,1284,1127,457,91,No,2016,5,1,7,4,0,0
2016-05-01 05:00:00,60,80,Operator2,865,0,1,731,1958,534,960,454,1833,784,792,985,1191,613,574,92,No,2016,5,1,7,5,0,0
2016-05-01 06:00:00,61,83,Operator2,405,0,2,1357,592,200,944,1999,1739,1041,1545,357,1513,1689,1662,93,No,2016,5,1,7,6,0,0
2016-05-01 07:00:00,67,82,Operator2,905,3,1,1174,503,1033,169,1880,922,1623,863,1322,1030,1514,779,94,No,2016,5,1,7,7,0,0
2016-05-01 08:00:00,61,87,Operator4,1548,0,2,242,1391,1020,1438,2004,893,342,1908,316,1632,1466,588,95,No,2016,5,1,7,8,0,0
2016-05-01 09:00:00,64,88,Operator4,595,1,2,1651,1261,891,1105,159,1142,1731,1114,262,792,1312,1750,96,No,2016,5,1,7,9,0,0
2016-05-01 10:00:00,63,85,Operator4,1220,0,0,1177,978,268,1744,1609,1014,1054,1793,696,573,1619,521,97,No,2016,5,1,7,10,0,0
2016-05-01 11:00:00,65,79,Operator4,1594,0,1,1069,1775,413,1908,648,1288,890,297,1111,825,944,1453,98,No,2016,5,1,7,11,0,0
2016-05-01 12:00:00,65,82,Operator4,243,3,2,787,954,1511,847,469,228,1619,546,1017,510,262,366,99,No,2016,5,1,7,12,0,0
2016-05-01 13:00:00,64,88,Operator4,655,1,2,1961,1631,1267,1627,1482,1402,1555,222,1927,1920,536,391,100,No,2016,5,1,7,13,0,0
2016-05-01 14:00:00,62,86,Operator4,1294,0,1,464,1975,1696,1588,853,631,1263,736,1505,1936,1494,448,101,No,2016,5,1,7,14,0,0
2016-05-01 15:00:00,63,82,Operator4,1515,0,0,990,848,511,775,1743,1212,1728,1495,1153,750,1179,1661,102,No,2016,5,1,7,15,0,0
2016-05-01 16:00:00,62,87,Operator6,991,2,1,1803,893,1516,1275,419,1439,1206,1098,736,1605,318,397,103,No,2016,5,1,7,16,0,0
2016-05-01 17:00:00,63,82,Operator6,1434,3,1,1191,556,1585,903,738,302,1197,863,1605,1537,757,1235,104,No,2016,5,1,7,17,0,0
2016-05-01 18:00:00,64,88,Operator6,355,2,0,629,1044,788,156,370,1675,956,346,981,366,1228,1096,105,No,2016,5,1,7,18,0,0
2016-05-01 19:00:00,65,85,Operator6,916,0,2,1172,1479,591,1383,1776,1721,1249,324,695,697,294,1934,106,No,2016,5,1,7,19,0,0
2016-05-01 20:00:00,63,87,Operator6,1719,1,0,1206,914,216,1655,1839,1515,1949,522,567,1782,683,527,107,No,2016,5,1,7,20,0,0
2016-05-01 21:00:00,66,85,Operator6,980,2,0,1351,1392,1058,1113,1985,1982,642,955,1371,482,1898,214,108,No,2016,5,1,7,21,0,0
2016-05-01 22:00:00,60,82,Operator6,188,0,2,279,997,1912,1683,287,1129,199,774,1581,1285,332,1920,109,No,2016,5,1,7,22,0,0
2016-05-01 23:00:00,63,87,Operator6,1786,1,0,1546,1320,1180,659,155,1169,385,1109,1503,1796,249,806,110,No,2016,5,1,7,23,0,0
2016-05-02 00:00:00,61,80,Operator7,881,0,2,1585,1693,772,208,1045,793,461,1291,1009,1291,1227,781,111,No,2016,5,2,1,0,0,0
2016-05-02 01:00:00,62,78,Operator7,1340,0,2,1361,415,870,209,359,1153,157,1166,279,1576,2002,1351,112,No,2016,5,2,1,1,0,0
2016-05-02 02:00:00,61,81,Operator7,961,1,1,1087,1232,1352,1368,1682,444,585,460,217,1594,437,1743,113,No,2016,5,2,1,2,0,0
2016-05-02 03:00:00,63,79,Operator7,1246,1,0,1028,1099,1905,2002,769,618,1715,615,1402,498,838,238,114,No,2016,5,2,1,3,0,0
2016-05-02 04:00:00,66,84,Operator7,891,2,0,640,430,563,1001,1882,205,687,313,1229,450,1047,1433,115,No,2016,5,2,1,4,0,0
2016-05-02 05:00:00,63,81,Operator7,1797,3,2,1405,702,1644,1442,1496,1842,1279,769,1938,1269,546,1147,116,No,2016,5,2,1,5,0,0
2016-05-02 06:00:00,67,84,Operator7,1137,0,1,604,1473,1995,1275,1271,276,667,557,1537,1762,1614,1459,117,No,2016,5,2,1,6,0,0
2016-05-02 07:00:00,63,78,Operator7,356,3,0,776,1768,641,345,1599,645,214,1377,441,367,1823,1982,118,No,2016,5,2,1,7,0,0
2016-05-02 08:00:00,66,85,Operator2,182,2,2,938,1906,1838,1182,238,1400,232,1851,1072,1033,1880,866,119,No,2016,5,2,1,8,0,0
2016-05-02 09:00:00,67,85,Operator2,1055,2,1,1828,1860,426,503,1426,448,700,1022,1704,1190,1871,1554,120,No,2016,5,2,1,9,0,0
2016-05-02 10:00:00,67,88,Operator2,1321,2,2,965,1201,1272,390,1001,1486,1589,1378,1727,520,508,1916,121,No,2016,5,2,1,10,0,0
2016-05-02 11:00:00,65,83,Operator2,1696,1,1,1338,247,1714,1302,767,1124,385,702,858,552,986,1568,122,No,2016,5,2,1,11,0,0
2016-05-02 12:00:00,64,77,Operator2,660,1,1,665,1155,1172,1360,1335,190,1609,1598,160,1120,439,1094,123,No,2016,5,2,1,12,0,0
2016-05-02 13:00:00,67,79,Operator2,246,0,2,199,1480,1187,1059,485,1131,583,1434,1381,1309,166,1388,124,No,2016,5,2,1,13,0,0
2016-05-02 14:00:00,67,79,Operator2,1733,3,1,1054,309,549,486,359,959,250,1644,2010,1012,1529,1303,125,No,2016,5,2,1,14,0,0
2016-05-02 15:00:00,65,77,Operator2,1789,2,2,1287,797,1656,385,914,164,971,666,1670,697,1923,1053,126,No,2016,5,2,1,15,0,0
2016-05-02 16:00:00,67,79,Operator8,396,0,1,618,1088,659,1604,341,1504,767,1701,435,1579,1392,496,127,No,2016,5,2,1,16,0,0
2016-05-02 17:00:00,61,88,Operator8,202,2,1,606,1592,872,1380,528,328,810,625,281,584,905,569,128,No,2016,5,2,1,17,0,0
2016-05-02 18:00:00,66,88,Operator8,498,0,0,1558,1343,1693,1286,251,1908,1491,1378,848,1911,1989,983,129,No,2016,5,2,1,18,0,0
2016-05-02 19:00:00,62,77,Operator8,1135,3,1,1311,1276,791,883,1009,752,904,1857,1476,722,1838,171,130,No,2016,5,2,1,19,0,0
2016-05-02 20:00:00,64,87,Operator8,445,2,2,1230,1694,545,293,643,1595,742,758,701,865,936,775,131,No,2016,5,2,1,20,0,0
2016-05-02 21:00:00,67,80,Operator8,1166,1,0,1299,176,379,789,188,1149,324,272,1699,1328,426,1478,132,No,2016,5,2,1,21,0,0
2016-05-02 22:00:00,66,78,Operator8,496,3,1,480,1234,1153,206,1213,808,1310,444,976,1754,655,853,133,No,2016,5,2,1,22,0,0
2016-05-02 23:00:00,60,81,Operator8,1997,1,1,1014,1057,1667,637,1349,341,1724,357,1329,165,1857,1353,134,No,2016,5,2,1,23,0,0
2016-05-03 00:00:00,62,78,Operator1,1962,0,2,1866,1099,1659,807,1404,233,1527,1178,1231,1343,1193,776,135,No,2016,5,3,2,0,0,0
2016-05-03 01:00:00,60,79,Operator1,1628,2,1,508,865,1785,1150,1471,1924,1847,1668,1334,241,1676,1459,136,No,2016,5,3,2,1,0,0
2016-05-03 02:00:00,63,77,Operator1,1632,0,2,1695,649,659,492,986,1258,583,1432,1287,500,609,889,137,No,2016,5,3,2,2,0,0
